created_at,user_id,username,language,is_quote_status,is_retweet_status,full_text,quote_text
2020-05-15 06:50:51,1261187267852451840,FalconhunterNRA,en,False,True,icymi entrapment plan orchestrated top meeting,
2020-05-15 06:51:00,1261187309204103168,ZA1194,en,False,False,notice supporters ignore,
2020-05-15 06:51:01,1261187312005926913,gary_burch,en,False,True,pandemic four countries deaths almost certainly us uk brazil russia great surprise one thing common poor leadership,
2020-05-15 06:51:05,1261187328950759425,zorinstv,en,False,False,joe biden says would pardon trump block investigations,
2020-05-15 06:51:06,1261187332394356736,Bulla_Adriano,en,False,True,may th president obama giving commencement speech entire us high school graduating class televised every network including fox news commercial free prime time full hour,
2020-05-15 06:51:09,1261187344499179521,BT_India,en,False,False,listen india news podcast,
2020-05-15 06:51:10,1261187347405832192,FalconhunterNRA,en,False,True,clear double standard set pound allegations,
2020-05-15 06:51:15,1261187369991933952,CoronaUpdateBot,en,False,True,listen india news podcast,
2020-05-15 06:51:19,1261187385255243776,alliehookway,en,True,True,mitch mcconnell lied said president didnt leave pandemic plan obama left page playbook turn tell youre classless know obama fault,bret said previous administration leave plan mcconnell wrong leave behind plan clearly made mistake regard
2020-05-15 06:51:22,1261187398031085568,FalconhunterNRA,en,False,True,guy drinking strangers urine,
2020-05-15 06:51:23,1261187402988576768,DailyFairs,en,False,False,us president trump threatened end relations china read full article,
2020-05-15 06:51:27,1261187420902416384,NareshShenoy1,en,False,True,administration planning possibly punish seek financial compensation holding informations,
2020-05-15 06:51:29,1261187429161144322,John_william00,en,False,False,payment going hurry invest gain within hours investment,
2020-05-15 06:51:30,1261187433904902144,FalconhunterNRA,en,False,True,paint man real story behind viral photo,
2020-05-15 06:51:30,1261187435121094656,epalomo17,en,True,False,thank,vote
2020-05-15 06:51:31,1261187439567278080,singhal_rishi,en,False,True,smile moment,
2020-05-15 06:51:37,1261187461931302917,FalconhunterNRA,en,False,True,hammers youre day late dollar short,
2020-05-15 06:51:38,1261187466477912065,John_william00,en,False,True,payment going hurry invest gain within hours investment,
2020-05-15 06:51:41,1261187480553951234,FalconhunterNRA,en,False,True,demonstrably unfit step aside,
2020-05-15 06:51:42,1261187484685406214,Groot66,en,False,True,one president united states guess one,
2020-05-15 06:51:45,1261187495779340288,crypticvalentin,en,False,False,americans sacrificed stock market kushner reportedly advised less covid testing calm wall street,
2020-05-15 06:51:45,1261187495842086912,sbreckenridge,en,True,False,ready new day better way,scares crushes november rd much damage cause defeat day sworn
2020-05-15 06:51:46,1261187500200132610,FalconhunterNRA,en,False,True,would standard supports,
2020-05-15 06:51:50,1261187517493268481,FalconhunterNRA,en,False,True,accuses childish tactics response rejects testing claims,
2020-05-15 06:51:53,1261187531099561985,jetboy24,en,False,False,americans sacrificed stock market kushner reportedly advised less covid testing calm wall street,
2020-05-15 06:51:54,1261187535189020674,FalconhunterNRA,en,False,True,watch allegedly try infect get set free prison,
2020-05-15 06:51:58,1261187551194501123,tonyhalpin,en,False,True,never since normalization relations relations dangerous confrontational today via pcm li,
2020-05-15 06:52:00,1261187560166109184,FalconhunterNRA,en,False,True,watch reacts amazing statement via,
2020-05-15 06:52:07,1261187586795745280,PulpNews,en,False,False,timeline administrations changing guidance coronavirus may et,
2020-05-15 06:52:06,1261187586451746816,bitcoinconnect,en,False,False,guardian life names margherita l dimanni deputy general counsel get,
2020-05-15 06:52:16,1261187625513336835,FmYams,en,True,False,proof intelligent,stray cats spotted occupying circle marks intended implementation social distancing protocols front store brgy holy spirit quezon city sunday amid enhanced community quarantine
2020-05-15 06:52:21,1261187647512416257,tv6newslive,en,False,False,big gain trump brand new billion task get america read,
2020-05-15 06:52:22,1261187652864311297,YodaCon,en,False,False,professor fire quoting nword rap lyrics disappears stanford website,
2020-05-15 06:52:23,1261187656916049920,YodaCon,en,False,False,college students like idea free speech asked offended poll shows,
2020-05-15 06:52:25,1261187662196748290,YodaCon,en,False,False,two law firms filed coronavirusrelated lawsuits universities counting,
2020-05-15 06:52:26,1261187666244239360,YodaCon,en,False,False,prominent free speech advocate williams college alum divulges new details campus censorship,
2020-05-15 06:52:26,1261187667460587527,FalconhunterNRA,en,False,True,watch completely melt viral mic drop,
2020-05-15 06:52:26,1261187669817733120,YodaCon,en,False,False,covid thing derailing women sports,
2020-05-15 06:52:28,1261187674813206529,YodaCon,en,False,False,fauci vs trump whos right,
2020-05-15 06:52:29,1261187679577915392,YodaCon,en,False,False,ap says ditch mistress,
2020-05-15 06:52:30,1261187682937516033,YodaCon,en,False,False,obamagate trump diversion,
2020-05-15 06:52:30,1261187686590791685,YodaCon,en,False,False,obamagate conspiracy theory,
2020-05-15 06:52:31,1261187690952826880,YodaCon,en,False,False,truth printed guns criminal gun usage,
2020-05-15 06:52:32,1261187694375378944,ScaleSilver49,en,True,False,shock gon na get worse,wisconsin confirmed covid cases south korea
2020-05-15 06:52:33,1261187695730180096,YodaCon,en,False,False,get bottom obama white houses domestic spying,
2020-05-15 06:52:33,1261187696824705029,brdavissr,en,False,True,scares crushes november rd much damage cause defeat day sworn,
2020-05-15 06:52:34,1261187699786108928,YodaCon,en,False,False,whistleblowers progressives,
2020-05-15 06:52:34,1261187703615426560,YodaCon,en,False,False,sent covid positive patients nursing homes,
2020-05-15 06:52:36,1261187708308856832,YodaCon,en,False,False,professor twitter account removed student college complains criticized obama,
2020-05-15 06:52:39,1261187720845692929,halloNeptune,en,False,True,cases anybody world trump one better sara cooper girl brilliant,
2020-05-15 06:52:40,1261187728810500101,gritchkittie,en,False,True,dr anthony good personwe get schools openi totally disagree schools president said wants see schools year said disagrees one top pandemic advisors,
2020-05-15 06:52:41,1261187732317052928,nancy18097436,en,False,True,cnn poll shows trump crushing basement biden battleground states seven full points covers swing states az co fla ga mi mn nv nh new mexico north carolina ohio pennsylvania virginia wisconsin,
2020-05-15 06:52:45,1261187745961201664,mdk_charles,en,False,False,royal sunflower necklacefor friends lovely mother limited stock available,
2020-05-15 06:52:49,1261187763040407553,destinlola,en,False,True,smart money johns coming arrest recordedbroadcast spirit took glorious egregious abuse authority comes despot playbook,
2020-05-15 06:52:49,1261187764990562306,eq2ruben,en,False,False,great spy master obama says vote must,
2020-05-15 06:52:50,1261187768627032064,SoniaOwilliams,en,False,True,crime president trump claiming former president obama committed,
2020-05-15 06:52:56,1261187793549774849,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:52:57,1261187796540305408,CarolineMHarri1,en,False,True,help arehave helping ive rt amp share tweets make memes put life line god life liberty amp pursuit happiness,
2020-05-15 06:53:09,1261187848096620544,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:53:11,1261187856728457216,adriandhima,en,False,False,get past sec mark horse shit god actual fuck happened fucked em,
2020-05-15 06:53:11,1261187857286180865,CharlizeTheroff,en,True,False,capitalism dog eat dog one major tenets elected,listen ravings sick mind narcissist full bloom yankeeland silly buggers made demented malfunctioning thing pretend president hell put water usa makes people crazy
2020-05-15 06:53:13,1261187865079250944,breaknnews1,en,False,False,oil market rebalancing path next normal straight line says energy ceo,
2020-05-15 06:53:17,1261187883941101569,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:53:18,1261187886130647041,EdnaOdo76051387,en,False,True,understand say left emergency stockpile cupboard bare medical equipment supplies left office case know take january midapril check cupboard,
2020-05-15 06:53:19,1261187891520327680,MateoGW,en,False,False,pm twin,
2020-05-15 06:53:20,1261187896825933825,kristiwelshies,en,True,True,unsee,
2020-05-15 06:53:27,1261187922130280449,airnews_imphal,en,False,True,us president rules renegotiating trade deal china us president expresses disappointment beijings handling spread across world killing lakh people including thousand america,
2020-05-15 06:53:29,1261187931743682561,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:53:30,1261187938668314624,KathleenWesterg,en,False,True,watching hour like watching army mike pences kind garbage would expect north korean tv station thats felt one hr gruel people telling hate trudeau love watch hundreds hrs,
2020-05-15 06:53:35,1261187956502659072,FilmClubLuebeck,en,True,False,made day,cases anybody world
2020-05-15 06:53:36,1261187963792179200,mickelodoole,en,True,True,needs investigated asap people losing lives virus existing conditions job g towers connected,kube fkennnedy et rush look
2020-05-15 06:53:37,1261187966912720896,wise_forever,en,False,True,exhibit,
2020-05-15 06:53:40,1261187980007530497,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:53:46,1261188005752197120,leoventuresllc,en,False,False,guy,
2020-05-15 06:53:47,1261188006217572354,CheetahPizzas,en,False,False,yeah confessed exists plan killing base,
2020-05-15 06:53:50,1261188022487388160,MrsTrellis4,en,True,True,indeed one france believe,france tremendous problems tremendous problems helping ventilators believe great job
2020-05-15 06:53:55,1261188040984342528,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:54:07,1261188092230348800,katiewr31413491,en,True,True,chd tired government agencies failing usthis time epa children already chronic health condition perchorate epa read heed science epa needs memorize name environmental protection agency,insane administration impose limits perchlorate toxic chemical compound contaminates water linked fetal infant brain damage
2020-05-15 06:54:08,1261188094461726720,ALIUMAIRXIAL,en,True,False,decision sir sahib private combine students ager private combain pass na hwa har ghr sa nkla ga,failing less subjects given passing grade special exam conducted categories wanting improve grade result b sitting composite exam c taking additional subjects
2020-05-15 06:54:08,1261188095862616064,ralph66mg,en,True,False,ha thatll sure turn distraught survivors new york second sad price pay maybe itll open eyesminds,wonder trumps supporters support family friends sick dying still support
2020-05-15 06:54:09,1261188102204190720,ladyinlksd,en,True,True,outbreak radicalizing pro farright scary ways reporters trying honest fair job coming verbal attack philip roth plot america prescient ever,ill probably never forget happened today insulted berated practically chased people refused wear masks middle pandemic tell story heres finished product
2020-05-15 06:54:10,1261188105773748224,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:54:24,1261188162606505984,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:54:32,1261188197545054213,NottoIndia,en,False,True,us president rules renegotiating trade deal china us president expresses disappointment beijings handling spread across world killing lakh people including thousand america,
2020-05-15 06:54:32,1261188198635536385,Bulla_Adriano,en,False,True,reply politicalintel operatives feed admin prosecuting son last place want us julian ok safe still uk prison amp us plan torture jail life prayers wont save must act,
2020-05-15 06:54:33,1261188198908268544,Chimos5CAD,en,False,True,border canada us remain closed another thirty days thirty seem long enough canada,
2020-05-15 06:54:35,1261188209574383617,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:54:37,1261188215660306432,Song1964,en,False,True,yale mental health expert said malignant narcissist enjoys describing suffering,
2020-05-15 06:54:37,1261188217778450435,eh_Schteve,en,True,True,motto labs official lab white house time works everytime,new fda issued alert possible accuracy concerns abbott id coronavirus test used white house studies suggest may provide unacceptable number false negatives
2020-05-15 06:54:43,1261188241212026880,PaintTheCityBl1,en,False,True,one president united states guess one,
2020-05-15 06:54:43,1261188241425924097,MuckdogMary,en,False,True,live judge sullivan crazy old man dr dull high bp amp low iq unmasking drama beginning,
2020-05-15 06:54:43,1261188244177223682,bylijing,en,False,True,never since normalization relations relations dangerous confrontational today via pcm li,
2020-05-15 06:54:47,1261188260673589248,realJediMan1,en,False,True,transcripts campaign officials sullivan secretly joined forces election repush anti dossier,
2020-05-15 06:54:49,1261188266025508865,John_Di_Lemme,en,False,False,love insider shares truth gang tried frame remove office plus much,
2020-05-15 06:54:59,1261188309784682496,Ukrinform_News,en,False,False,sends nomination new ambassador,
2020-05-15 06:55:00,1261188313433518081,dabbbutant,en,False,False,always wanted ill gladly never even think fucking idiot man baby akin,
2020-05-15 06:55:03,1261188325702057985,Texas_Trump,en,False,True,president calls former president questioned oath big,
2020-05-15 06:55:06,1261188340683952128,wise_forever,en,True,True,proof field meat caricature vastly underappreciated,
2020-05-15 06:55:07,1261188344991690752,ALIUMAIRXIAL,en,False,False,decision sir sahib private combine students student ki halat,
2020-05-15 06:55:08,1261188348619698176,marco_vrg,en,False,False,faces darkest winter planning falters,
2020-05-15 06:55:24,1261188415388815361,melissa_102211,en,False,True,told donald trump racist duped media lies watch,
2020-05-15 06:55:33,1261188453083086848,amitaf2105,en,True,False,wrote babyboss blood hands properties paid blood money,trump doctors nurses running death like soldiers run bullets beautiful thing see
2020-05-15 06:55:34,1261188456149061639,gary_kline,en,False,False,theres ways imbecile potus anyone see think ok inept beyond belief,
2020-05-15 06:55:38,1261188472129257472,pguptadelhi,en,False,True,administration planning possibly punish seek financial compensation holding informations,
2020-05-15 06:55:44,1261188499212046337,AlltheInternet,en,False,False,search results donald trump internet via,
2020-05-15 06:55:46,1261188505277005826,Bulla_Adriano,en,False,True,department making shit,
2020-05-15 06:55:46,1261188505507491840,Carbon1956,en,False,True,cnn poll shows trump crushing basement biden battleground states seven full points covers swing states az co fla ga mi mn nv nh new mexico north carolina ohio pennsylvania virginia wisconsin,
2020-05-15 06:55:47,1261188510456795137,mariahaydee39,en,False,True,china taking advantage united states many many years decades people position oval office allowed happen opposed renegotiating terms phase one trade deal,
2020-05-15 06:55:49,1261188518308728832,aimeezun,en,True,False,,didier votre persiflage concernant vos confr res est du niveau cole maternelle et donne une image fausse et plorable de la communaut scientifique constant sniggering towards scientific peers appalling immature gives distorted view scientific community
2020-05-15 06:55:51,1261188529125761027,India_Growup,en,False,False,know jobs assinged govt whats job citizenvoter weather given vote doesnt matter cant make difference dont blame govt etc governments also failed right people,
2020-05-15 06:55:53,1261188535060541440,richconnell1,en,False,True,president calls former president questioned oath big,
2020-05-15 06:55:56,1261188550332162048,lisa_maskevich,en,True,False,country run person wonder america love trouble deadly virus president united states dropped ball look,
2020-05-15 06:55:57,1261188552194482177,SavannahHazelG2,en,False,True,trump threatens cut china ties virus toll tops k,
2020-05-15 06:55:58,1261188557043044353,RustyJEST,en,False,True,extraordinary show solidarity next reporters must walk amp totally humiliate world stage rt say,
2020-05-15 06:56:10,1261188608838569987,ComicstripR,en,False,False,hidden corruption series animated fiction agenda end world remember fictional,
2020-05-15 06:56:14,1261188623464042497,exposedslice,en,False,True,support inquiry covid origin support australian sovereignty,
2020-05-15 06:56:18,1261188640236908544,wise_forever,en,False,True,heres handy helpful guide yes men,
2020-05-15 06:56:18,1261188641428135936,gritchkittie,en,False,True,china taking advantage united states many many years decades people position oval office allowed happen opposed renegotiating terms phase one trade deal,
2020-05-15 06:56:38,1261188726358589441,mbaklore,en,False,False,private jet company founded donor gets million bailout,
2020-05-15 06:56:45,1261188752640077828,RealtorRIA,en,False,False,indeed may need somethinghwvr dont trust judgment bc often choose power truth,
2020-05-15 06:56:47,1261188764140961792,bednarcheryl50,en,False,True,trump code lies circulating trump facts details tactic avert attention trump failures loser attempting rally push drummed investigation amp charges feeds flames fuels,
2020-05-15 06:56:49,1261188772357693445,CmPooley1972,en,False,True,pandemic four countries deaths almost certainly us uk brazil russia great surprise one thing common poor leadership,
2020-05-15 06:56:50,1261188773762625537,zanskaria,en,False,True,smile moment,
2020-05-15 06:56:53,1261188788287496192,rich5819,en,False,True,,
2020-05-15 06:56:54,1261188791357902848,O3_BOb,en,True,False,stronghold mennonite cartel heritage yrs growing tobacco killer people year goldmine bogeysperfect rick bright isdark pray relieve us,im glad visiting owens amp minor today highlight great work pennsylvanians supplying ppe needed save lives protect frontline workers amp strong guidance admin providing safely reopening economy
2020-05-15 06:56:56,1261188800107163648,FenomeN_Fame,en,False,False,understand mind question whether america ahead behind far important growth global wealth deglobalization solve problem,
2020-05-15 06:56:56,1261188802741014528,Shashank_Mouli,en,False,True,smile moment,
2020-05-15 06:56:57,1261188806507544576,wise_forever,en,False,True,hes lot testing patience,
2020-05-15 06:57:00,1261188817517776896,nancy18097436,en,False,True,president calls former president questioned oath big,
2020-05-15 06:57:00,1261188819396841472,WWMRD3,en,False,True,except slandered man years presidency would fault even left playbook see expectation months trump told everyone needed obama baby sit term,
2020-05-15 06:57:01,1261188820675985408,Jinxy_Minxy,en,True,True,great thread toxic virus covid toxic virus fox news outlet supports amp endorses authoritarianism howling free dumbs amp liburbtees,people want trash show tell enough critical many want condemn want praise upon time would ask whats wrong people dont ask
2020-05-15 06:57:10,1261188860978987008,MrSirUgly,en,True,True,capitalism dog eat dog one major tenets elected,listen ravings sick mind narcissist full bloom yankeeland silly buggers made demented malfunctioning thing pretend president hell put water usa makes people crazy
2020-05-15 06:57:14,1261188877089374209,JaniegrayJg,en,False,True,transcripts campaign officials sullivan secretly joined forces election repush anti dossier,
2020-05-15 06:57:16,1261188884811186177,StockScout1,en,True,False,understanding still uniform code military justice conduct unbecoming officer military,new attack accidentally revealed much worse info whoops high officer president military courtmartial fire article amp
2020-05-15 06:57:18,1261188893006655488,PhilDeCarolis,en,False,True,says uninterested talking xi could sever ties,
2020-05-15 06:57:18,1261188893065515010,Cmm09672,en,False,True,amp dumbass son dj started stupid fcking twitter rumor facts amp fears via bcuz donny jr greta knows nothing amp daddy let experts tonight picturewtf,
2020-05-15 06:57:21,1261188905417744384,O3_BOb,en,False,False,stronghold mennonite cartel heritage yrs growing tobacco killer people year goldmine bogeysperfect rick bright isdark pray relieve us,
2020-05-15 06:57:32,1261188951517401090,GTRao,en,False,False,announces intention build operate advanced semiconductor fab united states,
2020-05-15 06:57:39,1261188983008133120,MichaelPRush1,en,False,False,wonder sometimes crazy,
2020-05-15 06:57:40,1261188987294801926,Blog1600Penn,en,False,False,angry pandemic economic collapse slam across rust belt,
2020-05-15 06:57:44,1261189001064722433,bitcoinconnect,en,False,False,lots talk far action second stimulus check households get,
2020-05-15 06:57:49,1261189023655223296,martin_dauch,en,False,True,obamagate,
2020-05-15 06:57:51,1261189030835826688,Italians4Pete,en,False,True,border canada us remain closed another thirty days thirty seem long enough canada,
2020-05-15 06:58:01,1261189072174776326,Jim_Oberst,en,False,False,since entered office million people uninsured obamacare cut million uninsured thanks killed k trump court end healthcare,
2020-05-15 06:58:05,1261189088138244097,Waibry,en,False,True,cnn poll shows trump crushing basement biden battleground states seven full points covers swing states az co fla ga mi mn nv nh new mexico north carolina ohio pennsylvania virginia wisconsin,
2020-05-15 06:58:09,1261189106790305792,bostonbev71,en,False,True,best patriots friends working hard get message please fb add youre,
2020-05-15 06:58:11,1261189116504440833,JasonJFrank1,en,False,False,authority viruses couldnt hold real job days people supposed believe know talking admit really care attacking pathetic little man,
2020-05-15 06:58:14,1261189127338373121,Xy5Z89,en,False,False,editors lancet one oldest renowned medical journals world calling us president donald trump voted november,
2020-05-15 06:58:14,1261189127522918400,DonnaDeFazio,en,True,False,thought maybe inject disinfectantsounds interesting stupidest thing would ever hear say cobwebs ears,trump test case test find something wrong people didnt testing would cases
2020-05-15 06:58:15,1261189130089893888,w1lfridWonka,en,True,False,look like kind guy plan,trump plan
2020-05-15 06:58:20,1261189151405285377,WandS_Headlines,en,False,False,host calls supporters bedwetting pieces,
2020-05-15 06:58:20,1261189155121438720,ayvahthabrat3,en,False,True,great abuela passed wealthy inherited money told use wisely gon na use blessing people week dm cashappapple pay sending first ppl like amp retweet,
2020-05-15 06:58:21,1261189156492980224,Ginnyabaker,en,False,True,smart money johns coming arrest recordedbroadcast spirit took glorious egregious abuse authority comes despot playbook,
2020-05-15 06:58:28,1261189188164161536,covidfighter1,en,False,False,defeated november finished period,
2020-05-15 06:58:29,1261189189003104256,maiamimi,en,False,True,scares crushes november rd much damage cause defeat day sworn,
2020-05-15 06:58:39,1261189233773076480,Jjerg,en,False,False,trump cmon theres bots retweet,
2020-05-15 06:58:46,1261189260528324609,WhatstrumpuptoW,en,False,False,cbs news states scramble medical supplies national stockpile runs low,
2020-05-15 06:58:46,1261189262864678913,KingOfBacchanal,en,False,True,one president united states guess one,
2020-05-15 06:58:47,1261189264395481088,DrLee4America,en,False,True,fuhrer democrat gov gretchen whitmer seeks retribution year old barber court ruled barber michigan strikes back suspending elderly barbers license vote,
2020-05-15 06:58:47,1261189267415371776,srinivas986,en,False,True,villain news suddenly becomes worth reporting via,
2020-05-15 06:59:02,1261189327704346625,EllieMa85677897,en,False,True,keep seeing many use phrase obama know know better ask general flynn know know gut tells rather know response latter,
2020-05-15 06:59:02,1261189329805889538,Thnks_MrTrump,en,False,False,honor president trump gamejam held,
2020-05-15 06:59:05,1261189342036361216,GTRao,en,False,False,announces intention build operate advanced semiconductor fab united states,
2020-05-15 06:59:08,1261189354468208640,AUSBATTERYGRAD1,en,False,False,specifically remember donald claiming hoax,
2020-05-15 06:59:10,1261189362487889920,SurfsUpBodhi,en,False,True,scares crushes november rd much damage cause defeat day sworn,
2020-05-15 06:59:10,1261189363766923264,arthur_eli,en,False,False,years b elected man enemy since realized ive preparing goes way maybe shame,
2020-05-15 06:59:13,1261189375875940353,BruceMcF,en,False,True,except slandered man years presidency would fault even left playbook see expectation months trump told everyone needed obama baby sit term,
2020-05-15 06:59:18,1261189394809024512,Danielestr3,en,False,False,xghost virus brought spread virus came p laboratory truth,
2020-05-15 06:59:18,1261189395476078594,ExclusiveVras,en,True,False,watch daily news video may neofytou recovery optimism surges lower us stockpiles hits yearly highs stimulus plans stronger across board,global markets higher economic recovery optimism risk warning private customer accounts lose money transactions cfds
2020-05-15 06:59:30,1261189445363077121,KarenATTaylor,en,False,True,scares crushes november rd much damage cause defeat day sworn,
2020-05-15 06:59:32,1261189453491720192,amirusa76,en,False,True,insane administration impose limits perchlorate toxic chemical compound contaminates water linked fetal infant brain damage,
2020-05-15 06:59:33,1261189459652915201,4ahealthyhabit,en,False,True,people want trash show tell enough critical many want condemn want praise upon time would ask whats wrong people dont ask,
2020-05-15 06:59:38,1261189478116233217,fogzbitz,en,True,True,needs investigated asap people losing lives virus existing conditions job g towers connected,kube fkennnedy et rush look
2020-05-15 06:59:39,1261189483917185024,sabriaballand,en,True,False,helping,pelosi passes trumps key bills dems give trump expanded surveillance powers house dems refuse use power impeach barr biden losing trump battlegrounds points recent cnn poll youre accusing left helping trump
2020-05-15 06:59:40,1261189487637364736,kokoeverett,en,False,False,thats said firearms ecential,
2020-05-15 06:59:41,1261189493631180801,RepublicNewYork,en,False,False,miss rae doesnt matter vote whoever keep getting de factototalitariaism,
2020-05-15 06:59:44,1261189507249926146,AUSBATTERYGRAD1,en,False,False,specifically remember donald claiming hoax,
2020-05-15 06:59:45,1261189511473704961,Mr_an_chan,en,False,False,thought trying pronounce covid ended saying covfefe,
2020-05-15 06:59:46,1261189513230995456,4ahealthyhabit,en,True,True,great thread toxic virus covid toxic virus fox news outlet supports amp endorses authoritarianism howling free dumbs amp liburbtees,people want trash show tell enough critical many want condemn want praise upon time would ask whats wrong people dont ask
2020-05-15 06:59:51,1261189533934276608,JJPurrs,en,False,False,right politicians want folks businesses shuttered forever folks suffer run help politicians understand badly economy needs get back running,
2020-05-15 06:59:54,1261189545279643648,Libreinfo,en,False,False,key words says coronavirus testing overrated claims fewer cases testing,
2020-05-15 06:59:56,1261189556885286912,AUSBATTERYGRAD1,en,False,False,specifically remember donald claiming hoax,
2020-05-15 06:59:59,1261189568465899522,NiewshahMA,en,False,True,wow short phone conversation ukraine cant impeach paying b terrorist regime means support terrorists financially dont call friend words want,
2020-05-15 07:00:00,1261189573188730880,Geopolitics_Emp,en,False,False,wants tackle problem trump proposed budget would see secret service working stamp cryptocurrency crime,
2020-05-15 07:00:02,1261189579836657665,trumpytweeter,en,False,False,hours since last tweet bad,
2020-05-15 07:00:04,1261189590028816386,recycle__bin,en,True,True,outbreak radicalizing pro farright scary ways reporters trying honest fair job coming verbal attack philip roth plot america prescient ever,ill probably never forget happened today insulted berated practically chased people refused wear masks middle pandemic tell story heres finished product
2020-05-15 07:00:04,1261189589039005696,regan11218lane,en,True,False,hey fox captain changed position decided words cheerleader instead arming america fight virus needed commander baby boy handle job,take enemy choice fox news urges viewers get military mindset war reopen
2020-05-15 07:00:08,1261189606202052608,TheStor07484946,en,False,True,china taking advantage united states many many years decades people position oval office allowed happen opposed renegotiating terms phase one trade deal,
2020-05-15 07:00:09,1261189609792421888,WelshPatriot74,en,False,True,country like world imitate fall short god givenampblessed place people fell asleep god almighty turn please hear prayer like heard shepherd david god forgives heal us,
2020-05-15 07:00:18,1261189646123446277,O3_BOb,en,True,False,like handled sro renting storages others lehigh valleya stronghold mennonite cartel yrs growing tobacco killer peopleyr goldmine bogeysperfect pray relieve us,president expected talk efforts replenish improve strategic national stockpile intended supplement state local supplies emergencies understocked current crisis
2020-05-15 07:00:18,1261189647746715648,news_by_gatfil,en,False,False,ultime news parole chiave coronavirus covid covid trump china gta games epic google,
2020-05-15 07:00:20,1261189657758273536,2020ishere2,en,False,False,obamagate conspiracy theory,
2020-05-15 07:00:22,1261189665224302592,bitcoinconnect,en,False,False,labcorp launches return work service employers unveils covid antibody test get,
2020-05-15 07:00:22,1261189666411290630,bitcoinconnect,en,False,False,coronavirus updates kemp says positive trends continue battle virus fm wabe get,
2020-05-15 07:00:23,1261189666851762176,BryantDjbryant,en,True,True,unsee,
2020-05-15 07:00:32,1261189708157050882,RapidLeaksIndia,en,False,False,president thursday threatened cut whole relationship response spread novel across world killed nearly people globally including america,
2020-05-15 07:00:34,1261189716482813952,Libreinfo,en,False,False,warns rich guys could talking stock market profit,
2020-05-15 07:00:36,1261189724397547521,recycle__bin,en,True,True,outbreak radicalizing pro farright scary ways reporters trying honest fair job coming verbal attack philip roth plot america prescient ever,ill probably never forget happened today insulted berated practically chased people refused wear masks middle pandemic tell story heres finished product
2020-05-15 07:00:36,1261189724024139783,pdspazz,en,True,False,trumps plan america,clear thrown hands letting coronavirus chips fall may willing open entire country without safety measures regrets national testing strategy die waiting donald find conscience
2020-05-15 07:00:41,1261189744521871360,Manadragon,en,False,True,reply politicalintel operatives feed admin prosecuting son last place want us julian ok safe still uk prison amp us plan torture jail life prayers wont save must act,
2020-05-15 07:00:45,1261189762062397440,pvvult,en,False,True,stunning made unmasking requests family members morning pres trump video details surround continue b revealed itsclear former pres involved,
2020-05-15 07:00:45,1261189761542356992,marching201516,en,False,False,plain simple defend leisure serious,
2020-05-15 07:00:50,1261189783092510720,Jim_Oberst,en,False,False,since entered office million people uninsured obamacare cut million uninsured thanks killed k trump court end healthcare,
2020-05-15 07:00:51,1261189784581652480,srmicksims,en,False,True,scares crushes november rd much damage cause defeat day sworn,
2020-05-15 07:00:56,1261189806761086978,mg_ramin,en,False,True,wow short phone conversation ukraine cant impeach paying b terrorist regime means support terrorists financially dont call friend words want,
2020-05-15 07:00:59,1261189820421943297,han_asly,en,True,False,covid response summarised,
2020-05-15 07:01:03,1261189838792986624,THE_REDLILY,en,False,True,stunning made unmasking requests family members morning pres trump video details surround continue b revealed itsclear former pres involved,
2020-05-15 07:01:06,1261189848100229120,SandraNavidi,en,True,False,testing causes knew test sick find said outset regard cruiseship dont want screw numbers hed rather let people die hes classic cheater cheated life every respect,trump test case test find something wrong people didnt testing would cases
2020-05-15 07:01:07,1261189853212893184,Robotexgroup,en,False,False,trump presented new space force flag white house group,
2020-05-15 07:01:10,1261189867796455424,Kimburly_K,en,False,True,gill jeeeeezus h christ crap stop unfortunately never prosecuted every single murder amp violation black amp brown ppls,
2020-05-15 07:01:12,1261189873924542467,lucatrenta,en,True,False,appreciate accounts contextualise historicise rise pandemic exposed much problems faced us actually trumps fault cant think president would reacted way,trumps legacy
2020-05-15 07:01:12,1261189874692079623,O3_BOb,en,False,False,like handled sro renting storages others lehigh valleya stronghold mennonite cartel yrs growing tobacco killer peopleyr goldmine bogeysperfect pray relieve us,
2020-05-15 07:01:14,1261189881331617792,vg123e,en,True,True,person like trump ever come position,spending week attacking matter subject political equivalent retreating bedroom hiding blanket safe space comfort zone
